assemblage_id,group_label,method,analysis_tier,scenario,scenario_family,baseline_scenario,unit_type,gamma_change_pct_median,gamma_change_pct_p10,gamma_change_pct_p90,mean_q0_change_pct_median,mean_q0_change_pct_p10,mean_q0_change_pct_p90,mean_q1_change_pct_median,mean_q1_change_pct_p10,mean_q1_change_pct_p90,mean_q2_change_pct_median,mean_q2_change_pct_p10,mean_q2_change_pct_p90,abundance_stability_median,abundance_stability_p10,abundance_stability_p90,q0_stability_median,q0_stability_p10,q0_stability_p90,q1_stability_median,q1_stability_p10,q1_stability_p90,q2_stability_median,q2_stability_p10,q2_stability_p90,bray_stability_median,bray_stability_p10,bray_stability_p90,sorensen_stability_median,sorensen_stability_p10,sorensen_stability_p90,ordination_procrustes_r2_median,ordination_procrustes_r2_p10,ordination_procrustes_r2_p90,bray_mean_change_pct_median,bray_mean_change_pct_p10,bray_mean_change_pct_p90,sorensen_mean_change_pct_median,sorensen_mean_change_pct_p10,sorensen_mean_change_pct_p90,gdm_bray_delta_explained_median,gdm_bray_delta_explained_p10,gdm_bray_delta_explained_p90,gdm_bray_predicted_stability_median,gdm_bray_predicted_stability_p10,gdm_bray_predicted_stability_p90,gdm_bray_term_rank_stability_median,gdm_bray_term_rank_stability_p10,gdm_bray_term_rank_stability_p90,gdm_sorensen_delta_explained_median,gdm_sorensen_delta_explained_p10,gdm_sorensen_delta_explained_p90,gdm_sorensen_predicted_stability_median,gdm_sorensen_predicted_stability_p10,gdm_sorensen_predicted_stability_p90,gdm_sorensen_term_rank_stability_median,gdm_sorensen_term_rank_stability_p10,gdm_sorensen_term_rank_stability_p90,jaccard_stability_median,jaccard_stability_p10,jaccard_stability_p90,jaccard_mean_change_pct_median,jaccard_mean_change_pct_p10,jaccard_mean_change_pct_p90,n_iter
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,0,-5.882352941176472,0,9.523809523809511,7.14285714285714,14.28571428571428,3.247288681269167,2.037524018168211,5.683211412269352,5.110007711000253,3.079870877468616,9.878915190449073,1,1,1,0.9858671154399097,0.9813711956895874,0.9896926400833114,0.8935330330502358,0.8499432121806991,0.9263032771370049,0.9895670608237,0.9847928316057984,0.9948388439626715,0.9093804943195349,0.8525144441377501,0.9550761447660757,0.9146721234465076,0.8546305850774817,0.9481394506191454,0.9696664238803713,0.8832206545304794,0.9957605083733545,-0.14494059504422396,-0.6135731834939617,0.631506014070067,0.11865402559700922,-0.5129770640616604,1.117536604190903,-0.1935418122310626,-1.2233746596186257,1.043534533796613,0.9810842519346725,0.9434956102870622,0.9905284603302671,0.8,0.8,0.9800000000000001,-0.4450448384393022,-1.2265865908724376,0.665151753886237,0.9706625029240885,0.9582648221438222,0.9850856698191125,0.8,0.4,1,0.9146721234465076,0.8546305850774817,0.9481394506191454,0.6324345757335426,-0.010309278350515405,1.4314036478984882,30
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,-5.882352941176472,-6.470588235294117,0,9.523809523809511,4.761904761904767,11.904761904761907,3.2928655439987575,1.0659650235720775,4.791992540613646,5.596308899552682,1.245891691074763,8.120990638008267,1,1,1,0.9897216343795376,0.9813845912513368,0.9988742410609479,0.9249949498279046,0.8504614340829919,0.9961021073292504,0.994339293008789,0.9842726351132471,0.9987005738610821,0.9205796297571023,0.8405452782621333,0.9574755581570321,0.9236717663285218,0.8357150554033045,0.9584004027006234,0.9655441107024941,0.9122651643259853,0.9962730998666125,-0.26712931556484576,-0.8623487222601556,0.1654978710231814,-0.17740504798000045,-1.0233045722119227,0.5426981695024624,-0.24983794918796454,-1.661735500294341,-0.050588180471255975,0.959179787269594,0.9262762392166787,0.9931526087641492,1,0.8,1,-0.24803085690606208,-2.0458202353327084,0.2211176579531378,0.9807125943466037,0.9154531262680997,0.9902935784634336,0.8,0.6200000000000001,1,0.9236717663285218,0.8357150554033045,0.9584004027006234,0.2795400475812837,-0.5967486122125276,0.9444885011895288,30
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,23.529411764705888,17.05882352941177,35.29411764705883,16.66666666666665,9.523809523809511,23.809523809523814,6.259004307237936,3.87984018843196,9.984374499571256,9.688439766606471,6.086828167375953,16.61274509105894,1,1,1,0.9812506356338426,0.97429338744193,0.9864224512767921,0.850369462537861,0.785514439203987,0.8980134232679517,0.9848934343410811,0.9768868466975953,0.9908717349274931,0.9555720947139899,0.9157895147336306,0.9937869732874827,0.9556324105559002,0.9150709157082428,0.9930798613467913,0.9879234242144976,0.9414626469172083,0.9982142608698218,0.4452380492290908,0.10913835743070036,1.3119829440551478,1.7495708871404392,0.8662895849413177,2.8413031207160744,-0.15916609950686889,-0.8767819585351454,0.7078617690456701,0.9828724214315383,0.9540324370903295,0.9917732029388879,0.8,0.8,1,-0.40814729664684934,-1.618859961071442,0.7193307240417413,0.976785484109669,0.9352177431289896,0.9934969708832421,0.8,0.4,1,0.9556324105559002,0.9150709157082428,0.9930798613467913,2.0329670329670257,1.2153053132434533,3.14234734337828,30
formicidae_pitfall,Formicidae,pitfall-trap,main,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,-67.27272727272727,-67.27272727272727,-67.27272727272727,-26.62116040955632,-26.62116040955632,-26.62116040955632,-15.605858945574635,-15.605858945574635,-15.605858945574635,-11.9261594251989,-11.9261594251989,-11.9261594251989,1,1,1,0.941793454478932,0.941793454478932,0.941793454478932,0.9009835047823068,0.9009835047823068,0.9009835047823068,0.8924596221426118,0.8924596221426118,0.8924596221426118,0.5451038996821503,0.5451038996821503,0.5451038996821503,0.6452841971465058,0.6452841971465058,0.6452841971465058,0.5660410792011163,0.5660410792011163,0.5660410792011163,-9.707309286702126,-9.707309286702126,-9.707309286702126,-24.934265069374085,-24.934265069374085,-24.934265069374085,-9.11693850619071,-9.11693850619071,-9.11693850619071,0.965946432756591,0.965946432756591,0.965946432756591,0.8,0.8,0.8,-6.470219449208846,-6.470219449208846,-6.470219449208846,0.8754238465108782,0.8754238465108782,0.8754238465108782,0.4,0.4,0.4,0.6452841971465058,0.6452841971465058,0.6452841971465058,-17.417066182426886,-17.417066182426886,-17.417066182426886,1
formicidae_pitfall,Formicidae,pitfall-trap,main,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
formicidae_pitfall,Formicidae,pitfall-trap,main,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000004,1.0000000000000004,1.0000000000000004,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,0,0,0,1
formicidae_pitfall,Formicidae,pitfall-trap,main,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,-5.35714285714286,-5.35714285714286,-5.35714285714286,-0.675675675675691,-0.675675675675691,-0.675675675675691,-0.26975521059008356,-0.26975521059008356,-0.26975521059008356,-0.08546211035668216,-0.08546211035668216,-0.08546211035668216,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9982615194808189,0.9982615194808189,0.9982615194808189,0.9995979657064749,0.9995979657064749,0.9995979657064749,0.9998800479808077,0.9998800479808077,0.9998800479808077,0.9934248317359742,0.9934248317359742,0.9934248317359742,0.9933660429531005,0.9933660429531005,0.9933660429531005,0.9999580626601181,0.9999580626601181,0.9999580626601181,-0.0670646554407961,-0.0670646554407961,-0.0670646554407961,-0.329636117879728,-0.329636117879728,-0.329636117879728,-0.15837988598654817,-0.15837988598654817,-0.15837988598654817,0.9994702617219157,0.9994702617219157,0.9994702617219157,1,1,1,-0.07478810896058974,-0.07478810896058974,-0.07478810896058974,0.9998794558592881,0.9998794558592881,0.9998794558592881,1,1,1,0.9933660429531005,0.9933660429531005,0.9933660429531005,-0.19594471385767642,-0.19594471385767642,-0.19594471385767642,1
formicidae_pitfall,Formicidae,pitfall-trap,main,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,-17.85714285714286,-17.85714285714286,-17.85714285714286,-25.67567567567568,-25.67567567567568,-25.67567567567568,-11.919614298329629,-11.919614298329629,-11.919614298329629,-10.234113140237078,-10.234113140237078,-10.234113140237078,0.912772193360055,0.912772193360055,0.912772193360055,0.9351011626738522,0.9351011626738522,0.9351011626738522,0.9046519102785351,0.9046519102785351,0.9046519102785351,0.8726603262223019,0.8726603262223019,0.8726603262223019,0.9208252376121367,0.9208252376121367,0.9208252376121367,0.9144012698507676,0.9144012698507676,0.9144012698507676,0.9886691709084598,0.9886691709084598,0.9886691709084598,-0.39498230178236504,-0.39498230178236504,-0.39498230178236504,-0.24947889718345273,-0.24947889718345273,-0.24947889718345273,-0.29862413106847896,-0.29862413106847896,-0.29862413106847896,0.9970496815687075,0.9970496815687075,0.9970496815687075,0.8,0.8,0.8,3.2402568960300027,3.2402568960300027,3.2402568960300027,0.9789088449992249,0.9789088449992249,0.9789088449992249,0.4,0.4,0.4,0.9144012698507676,0.9144012698507676,0.9144012698507676,-1.1152633820993518,-1.1152633820993518,-1.1152633820993518,1
formicidae_pitfall,Formicidae,pitfall-trap,main,species_baseline,species_error,species_baseline,species_units,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,0.9999999999999996,0.9999999999999996,0.9999999999999996,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,0,0,0,1
formicidae_pitfall,Formicidae,pitfall-trap,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,0,0,0,32.04545454545452,29.81818181818182,34.09090909090908,23.861561871947224,21.985626420023852,26.194615366051718,17.938100315865324,15.687665276551128,20.872154032772976,1,1,1,0.9715185890383358,0.9680756413925197,0.9770036216638545,0.9568527814637879,0.9453608173966966,0.9658804678604332,0.96695619350138,0.9448360201269761,0.9753521283267578,0.8923888761223455,0.8383014476984598,0.9264288387550866,0.8851755652758231,0.8265087950708861,0.9191555167570038,0.9919413057196937,0.9642930035079164,0.9976670463731522,-0.5470882310582958,-1.0838669749197214,-0.16509979117523937,-3.0148006917867454,-4.477017725161122,-1.2532308470170295,-1.2899424592518818,-1.4458271865936423,-0.9909171420266629,0.9962955406462484,0.9934380936358529,0.9988498161007285,0.8,0.8,0.8,-2.218698963146882,-3.0785099123680446,-1.5748866796337637,0.985779382161978,0.9744974426763708,0.9905404807548117,0.8,0.4,1,0.8851755652758231,0.8265087950708861,0.9191555167570038,-1.432210557139757,-2.65810539831654,-0.39945910914974647,30
formicidae_pitfall,Formicidae,pitfall-trap,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,0,0,0,36.13636363636363,33.59090909090908,40.13636363636363,24.344157902035903,23.025850932416226,27.586855415778118,19.436338043157363,17.259539021162112,23.000793460582507,1,1,1,0.9725760420674339,0.9673422790511943,0.9769018355466833,0.9635371901519154,0.9563297650789311,0.9701500870726409,0.9732073242715303,0.961110698145311,0.978405795691718,0.8810067941015154,0.8407608740719293,0.8991530278322324,0.8723332098783408,0.8245159642768412,0.8859947173696879,0.9952874834300782,0.971111312906421,0.9972231470284045,-0.6830109184690403,-0.9947610006712282,-0.4820063059742552,-1.9622657938429433,-3.8036708285631393,-1.2962301732521364,-1.9840477594293198,-2.7307794694669303,-1.2504696130877258,0.9950453334205904,0.992089258713644,0.9962136001978078,0.8,0.8,0.8,-4.696894139536612,-6.500753477912676,-3.418142325380218,0.9757715724799139,0.9702142236269571,0.9870651621403314,0.8,0.8,1,0.8723332098783408,0.8245159642768412,0.8859947173696879,-0.6381226217074654,-1.7253389837570066,-0.1817651044882429,30
formicidae_pitfall,Formicidae,pitfall-trap,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,44.565217391304344,39.13043478260869,52.3913043478261,38.18181818181816,36.272727272727266,40.90909090909089,25.647021264840888,24.091973023406233,28.140301855547563,19.03725325670301,17.528768167263557,21.74786660568404,1,1,1,0.9733705973865461,0.9691047068751588,0.9798934288497364,0.9610481983894428,0.9555635980943658,0.9665304652826955,0.9661980278016613,0.9523463769532459,0.9745213622393661,0.9575792459724042,0.9175090596818665,0.9775066015600387,0.9488219840130421,0.9140478278054992,0.9685060137300042,0.9969746684652513,0.9866789570280922,0.999261756571279,0.016978834457659353,-0.2366577969567818,0.14963900582028344,0.5269973780304582,-0.6745660027513756,1.4065429976593546,-0.7260970272923943,-1.614359055627397,-0.3834016624297866,0.997790676524243,0.9968702409799735,0.9996714214984306,0.8,0.8,1,-0.7341953810809763,-1.524760674516626,0.4833301433621231,0.9949232417140382,0.9913309407319288,0.9970360693291088,0.9,0.8,1,0.9488219840130421,0.9140478278054992,0.9685060137300042,0.7546012855409012,-0.23219979830861215,1.2996670859569104,30
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,-63.1578947368421,-63.1578947368421,-63.1578947368421,-13.11475409836066,-13.11475409836066,-13.11475409836066,-4.903026510750386,-4.903026510750386,-4.903026510750386,-7.061923583465002,-7.061923583465002,-7.061923583465002,1,1,1,0.9948848011035953,0.9948848011035953,0.9948848011035953,0.9599925430383263,0.9599925430383263,0.9599925430383263,0.9941299573064609,0.9941299573064609,0.9941299573064609,0.7672517622409374,0.7672517622409374,0.7672517622409374,0.7640449351952593,0.7640449351952593,0.7640449351952593,0.5513346689691108,0.5513346689691108,0.5513346689691108,-5.7863325559697305,-5.7863325559697305,-5.7863325559697305,-14.268603831494108,-14.268603831494108,-14.268603831494108,-12.388648454817941,-12.388648454817941,-12.388648454817941,0.9153885852490826,0.9153885852490826,0.9153885852490826,0.8,0.8,0.8,-8.360483230557769,-8.360483230557769,-8.360483230557769,0.9040003673806779,0.9040003673806779,0.9040003673806779,0.8,0.8,0.8,0.7640449351952593,0.7640449351952593,0.7640449351952593,-11.676775855072263,-11.676775855072263,-11.676775855072263,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,-42.10526315789473,-42.10526315789473,-42.10526315789473,-8.196721311475407,-8.196721311475407,-8.196721311475407,-3.553578528450585,-3.553578528450585,-3.553578528450585,-5.241407737069482,-5.241407737069482,-5.241407737069482,1,1,1,0.9986698146942045,0.9986698146942045,0.9986698146942045,0.9958547688663533,0.9958547688663533,0.9958547688663533,0.9978117184708822,0.9978117184708822,0.9978117184708822,0.8500518811666463,0.8500518811666463,0.8500518811666463,0.8356452487999295,0.8356452487999295,0.8356452487999295,0.7439855593229747,0.7439855593229747,0.7439855593229747,-2.9704320122927674,-2.9704320122927674,-2.9704320122927674,-8.416145258250518,-8.416145258250518,-8.416145258250518,-7.6452124169261175,-7.6452124169261175,-7.6452124169261175,0.9825946114584867,0.9825946114584867,0.9825946114584867,0.8,0.8,0.8,-5.865737733729226,-5.865737733729226,-5.865737733729226,0.9765794817891439,0.9765794817891439,0.9765794817891439,0.8,0.8,0.8,0.8356452487999295,0.8356452487999295,0.8356452487999295,-6.908474916013329,-6.908474916013329,-6.908474916013329,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,-10.526315789473683,-10.526315789473683,-10.526315789473683,-1.6393442622950838,-1.6393442622950838,-1.6393442622950838,-0.32225586983942733,-0.32225586983942733,-0.32225586983942733,-0.11846400036322757,-0.11846400036322757,-0.11846400036322757,1,1,1,0.9999329491568197,0.9999329491568197,0.9999329491568197,0.9997779340464117,0.9997779340464117,0.9997779340464117,0.999955341193283,0.999955341193283,0.999955341193283,0.985500203517869,0.985500203517869,0.985500203517869,0.9853314551663086,0.9853314551663086,0.9853314551663086,0.9293917766646229,0.9293917766646229,0.9293917766646229,-0.27725714773148,-0.27725714773148,-0.27725714773148,-0.7321551478554178,-0.7321551478554178,-0.7321551478554178,1.1968133352627355,1.1968133352627355,1.1968133352627355,0.9997161546905912,0.9997161546905912,0.9997161546905912,1,1,1,1.1413054860347387,1.1413054860347387,1.1413054860347387,0.9990249833439514,0.9990249833439514,0.9990249833439514,1,1,1,0.9853314551663086,0.9853314551663086,0.9853314551663086,-0.6230587754404215,-0.6230587754404215,-0.6230587754404215,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,-10.526315789473683,-10.526315789473683,-10.526315789473683,-14.754098360655743,-14.754098360655743,-14.754098360655743,-5.9739798898015835,-5.9739798898015835,-5.9739798898015835,-11.419523349111216,-11.419523349111216,-11.419523349111216,0.9848272854571846,0.9848272854571846,0.9848272854571846,0.9793529377966246,0.9793529377966246,0.9793529377966246,0.9532465258826258,0.9532465258826258,0.9532465258826258,0.9761560909396064,0.9761560909396064,0.9761560909396064,0.9981189939988028,0.9981189939988028,0.9981189939988028,0.9913961413650494,0.9913961413650494,0.9913961413650494,0.9438572539329733,0.9438572539329733,0.9438572539329733,-0.41851514816940716,-0.41851514816940716,-0.41851514816940716,-1.5740759375915458,-1.5740759375915458,-1.5740759375915458,0.3850628723475733,0.3850628723475733,0.3850628723475733,0.9974720802307009,0.9974720802307009,0.9974720802307009,1,1,1,0.877829434314183,0.877829434314183,0.877829434314183,0.9980535842604809,0.9980535842604809,0.9980535842604809,1,1,1,0.9913961413650494,0.9913961413650494,0.9913961413650494,-1.5125498792134207,-1.5125498792134207,-1.5125498792134207,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,species_baseline,species_error,species_baseline,species_units,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,0,-0.5882352941176451,0,13.461538461538458,11.538461538461519,19.23076923076923,5.145979628885833,3.8690134121433117,7.76459280851594,7.760327493564989,5.1058258091288815,11.932886555880778,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9914410272013832,0.9862582388432277,0.993747579516702,0.8944763818087242,0.8297087342382956,0.9379129545177665,0.9886701537885932,0.9797923040162069,0.9943534086666251,0.9567868581770409,0.931543585743643,0.9782544071978565,0.9441072367613867,0.9181515203923603,0.9691180242278808,0.9643636407983335,0.8894300414375123,0.9934504425479008,-0.5290146553930286,-1.0217598647637438,-0.1284264559306813,-0.4648478679704804,-1.8341311438570507,0.4416571105654633,-0.810731101392137,-4.662769885874323,-0.2246366553082479,0.994704063669581,0.9914170686584479,0.9974499712430749,1,1,1,-0.790871591441884,-3.4899858924296865,0.8924996048775791,0.9958985407261269,0.9827353192870435,0.9972302979199531,1,1,1,0.9441072367613867,0.9181515203923603,0.9691180242278808,-0.10613936672141389,-0.9804898591630716,0.6323355911389572,30
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,0,-5.882352941176472,0,19.23076923076923,11.346153846153827,21.346153846153843,6.08457152344487,5.209260021354589,8.059991356825178,8.903720445503005,7.128991026644527,13.21508940598813,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9901305526859964,0.9877733307040197,0.9925864597296495,0.8803779669637801,0.8438222751905727,0.9273300366146072,0.9869670040897923,0.979509279780371,0.9917578033739062,0.9465868385775078,0.9312648008466309,0.9641691093882532,0.9327751420812018,0.9121368447978848,0.9558413231383105,0.9610149700505232,0.8558419626378415,0.9836750307077842,-0.6033405409388459,-0.9500870126491323,-0.26153755880233936,-0.5879067677024785,-1.382902785534654,0.2698889454360432,-0.6315724407273624,-2.5090665065099884,0.9022126529336262,0.9924266407025029,0.9902788951064813,0.9973783725507863,1,1,1,-0.1947013758016718,-1.7625207019537483,1.3491908679860687,0.9936274832826557,0.9858536368881197,0.9967194422366836,1,1,1,0.9327751420812018,0.9121368447978848,0.9558413231383105,-0.018591802247514,-1.0302323064443342,0.5934803318020743,30
isopoda_hand_sorting,Isopoda,hand-sorting,secondary,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,29.41176470588236,23.529411764705888,41.176470588235304,31.730769230769226,26.923076923076916,36.73076923076922,11.335534204124764,9.424738591985236,13.407516249545502,16.11093951779217,14.027386235284444,19.66930016368425,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9910920333104672,0.9882782885908872,0.9941610127567376,0.8891240638515316,0.8416599366451067,0.9248442986202388,0.98838181435159,0.9825626531124518,0.992430868013937,0.9727756739999218,0.9328149463507464,0.9904217174629163,0.9596668564391395,0.9063383945884864,0.9762640111439211,0.9797828449104145,0.764559501725246,0.9941557778994493,0.3871542212999235,-0.041405797571874,1.1110703739054453,2.893195697936879,1.8729002421839347,4.3726282396581215,0.03525857638223595,-2.73742165737282,2.826432808151514,0.9966214311041898,0.9898842864360107,0.9975991755302102,1,1,1,1.354774783928863,-0.9864989417365445,2.6468128793965073,0.993192834572145,0.9825243604553949,0.9973051242016759,1,1,1,0.9596668564391395,0.9063383945884864,0.9762640111439211,2.7463116679657062,1.9855849968783112,3.981235966647574,30
isopoda_pitfall,Isopoda,pitfall-trap,main,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,-69.56521739130434,-69.56521739130434,-69.56521739130434,-20.270270270270274,-20.270270270270274,-20.270270270270274,-7.938355180019496,-7.938355180019496,-7.938355180019496,-9.216177764582378,-9.216177764582378,-9.216177764582378,1,1,1,0.9872479953250883,0.9872479953250883,0.9872479953250883,0.9025751815269205,0.9025751815269205,0.9025751815269205,0.9784844496340609,0.9784844496340609,0.9784844496340609,0.7251373544596501,0.7251373544596501,0.7251373544596501,0.6504039928516614,0.6504039928516614,0.6504039928516614,0.7687116282739754,0.7687116282739754,0.7687116282739754,-6.171157905076896,-6.171157905076896,-6.171157905076896,-19.066958308590152,-19.066958308590152,-19.066958308590152,-26.10506640425718,-26.10506640425718,-26.10506640425718,0.9060282563572036,0.9060282563572036,0.9060282563572036,0.4,0.4,0.4,-23.91339135578815,-23.91339135578815,-23.91339135578815,0.9501642560853086,0.9501642560853086,0.9501642560853086,1,1,1,0.6504039928516614,0.6504039928516614,0.6504039928516614,-15.366123180252556,-15.366123180252556,-15.366123180252556,1
isopoda_pitfall,Isopoda,pitfall-trap,main,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,-54.54545454545454,-54.54545454545454,-54.54545454545454,-16.43835616438357,-16.43835616438357,-16.43835616438357,-7.050542922183045,-7.050542922183045,-7.050542922183045,-8.527178421776426,-8.527178421776426,-8.527178421776426,1,1,1,0.9889153875966922,0.9889153875966922,0.9889153875966922,0.9024167342369287,0.9024167342369287,0.9024167342369287,0.978416029730116,0.978416029730116,0.978416029730116,0.8479827442675971,0.8479827442675971,0.8479827442675971,0.8344219490644594,0.8344219490644594,0.8344219490644594,0.8800220140092112,0.8800220140092112,0.8800220140092112,-3.044806019738544,-3.044806019738544,-3.044806019738544,-8.811023694671693,-8.811023694671693,-8.811023694671693,-16.371205964534177,-16.371205964534177,-16.371205964534177,0.95275817315291,0.95275817315291,0.95275817315291,0.8,0.8,0.8,-13.955851029928347,-13.955851029928347,-13.955851029928347,0.9453707940550045,0.9453707940550045,0.9453707940550045,0.8,0.8,0.8,0.8344219490644594,0.8344219490644594,0.8344219490644594,-7.027062891322167,-7.027062891322167,-7.027062891322167,1
isopoda_pitfall,Isopoda,pitfall-trap,main,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,0.9999999999999996,0.9999999999999996,0.9999999999999996,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0,0,0,1
isopoda_pitfall,Isopoda,pitfall-trap,main,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,0.9999999999999996,0.9999999999999996,0.9999999999999996,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0,0,0,1
isopoda_pitfall,Isopoda,pitfall-trap,main,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000004,1.0000000000000004,1.0000000000000004,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0,0,0,1
